event_id,case_id,person_id,event_type,timestamp,location
EVT-01608,CASE-043,P-0167,Location Ping,2025-07-20 04:23:57,"Hyderabad, Telangana"
EVT-01609,CASE-017,P-0341,Call Made,2024-03-19 20:36:12,"Kolkata, West Bengal"
EVT-01610,CASE-030,P-0205,Location Ping,2024-11-25 23:53:08,"Patna, Bihar"
EVT-01611,CASE-015,P-0056,Location Ping,2024-08-04 20:58:10,"Jodhpur, Rajasthan"
EVT-01612,CASE-016,P-0278,Call Made,2025-07-25 01:30:23,"Patna, Bihar"
EVT-01613,CASE-006,P-0334,Location Ping,2025-12-26 01:59:15,"Chennai, Tamil Nadu"
EVT-01614,CASE-018,P-0232,Call Made,2024-08-29 02:07:10,"Hyderabad, Telangana"
EVT-01615,CASE-039,P-0382,Location Ping,2024-04-16 01:30:30,"Chandigarh, Punjab"
EVT-01616,CASE-042,P-0349,Location Ping,2025-05-03 15:22:00,"Lucknow, Uttar Pradesh"
EVT-01617,CASE-017,P-0289,Location Ping,2024-02-10 21:37:17,"Bhopal, Madhya Pradesh"
EVT-01618,CASE-024,P-0394,Call Made,2024-03-28 02:55:01,"Mumbai, Maharashtra"
EVT-01619,CASE-021,P-0011,Location Ping,2024-06-25 23:53:54,"Chandigarh, Punjab"
EVT-01620,CASE-011,P-0005,Call Made,2025-10-08 17:54:47,"Surat, Gujarat"
EVT-01621,CASE-037,P-0028,Call Made,2025-07-01 00:34:36,"Nagpur, Maharashtra"
EVT-01622,CASE-050,P-0174,Location Ping,2025-12-03 15:00:19,"Ahmedabad, Gujarat"
EVT-01623,CASE-029,P-0361,Location Ping,2024-10-29 19:33:45,"Warangal, Telangana"
EVT-01624,CASE-056,P-0090,Location Ping,2025-03-28 16:54:18,"Jaipur, Rajasthan"
EVT-01625,CASE-036,P-0149,Call Made,2025-03-11 18:32:37,"Jaipur, Rajasthan"
EVT-01626,CASE-013,P-0050,Location Ping,2025-05-08 07:17:53,"Chandigarh, Punjab"
EVT-01627,CASE-022,P-0387,Call Made,2025-02-06 14:02:58,"Bengaluru Urban, Karnataka"
EVT-01628,CASE-043,P-0021,Call Made,2024-04-21 10:16:25,"Nagpur, Maharashtra"
EVT-01629,CASE-042,P-0070,Location Ping,2025-07-21 21:12:54,"New Delhi, Delhi"
EVT-01630,CASE-048,P-0036,Call Made,2025-09-28 21:56:21,"Mysuru, Karnataka"
EVT-01631,CASE-060,P-0091,Call Made,2025-05-11 13:22:25,"Bhopal, Madhya Pradesh"
EVT-01632,CASE-042,P-0070,Call Made,2024-12-24 22:34:49,"Pune, Maharashtra"
EVT-01633,CASE-021,P-0320,Location Ping,2025-12-12 09:41:22,"Warangal, Telangana"
EVT-01634,CASE-016,P-0187,Call Made,2025-09-05 12:56:39,"Warangal, Telangana"
EVT-01635,CASE-013,P-0130,Location Ping,2025-01-20 12:26:36,"Chennai, Tamil Nadu"
EVT-01636,CASE-041,P-0099,Call Made,2024-03-05 11:14:07,"Chennai, Tamil Nadu"
EVT-01637,CASE-056,P-0389,Call Made,2024-06-12 01:11:35,"Kolkata, West Bengal"
EVT-01638,CASE-019,P-0337,Location Ping,2025-10-21 09:02:22,"New Delhi, Delhi"
EVT-01639,CASE-028,P-0235,Call Made,2025-03-25 00:58:47,"Hyderabad, Telangana"
EVT-01640,CASE-059,P-0338,Call Made,2024-08-01 16:16:38,"Surat, Gujarat"
EVT-01641,CASE-057,P-0042,Call Made,2025-07-27 03:14:18,"Bhopal, Madhya Pradesh"
EVT-01642,CASE-056,P-0369,Call Made,2024-12-11 20:53:54,"Kanpur, Uttar Pradesh"
EVT-01643,CASE-058,P-0134,Call Made,2024-10-14 16:52:41,"Surat, Gujarat"
EVT-01644,CASE-007,P-0283,Location Ping,2025-12-19 04:00:38,"Lucknow, Uttar Pradesh"
EVT-01645,CASE-041,P-0099,Call Made,2025-10-01 07:55:54,"Jaipur, Rajasthan"
EVT-01646,CASE-035,P-0034,Location Ping,2025-08-01 06:44:16,"Kolkata, West Bengal"
EVT-01647,CASE-044,P-0079,Location Ping,2025-08-04 18:24:50,"Pune, Maharashtra"
EVT-01648,CASE-009,P-0293,Call Made,2024-04-08 06:48:42,"Jodhpur, Rajasthan"
EVT-01649,CASE-005,P-0122,Call Made,2024-04-04 15:38:42,"Chandigarh, Punjab"
EVT-01650,CASE-037,P-0072,Call Made,2024-01-09 02:31:36,"Hyderabad, Telangana"
EVT-01651,CASE-032,P-0103,Location Ping,2024-08-26 17:51:44,"Mysuru, Karnataka"
EVT-01652,CASE-039,P-0382,Location Ping,2024-04-04 04:29:54,"Hyderabad, Telangana"
EVT-01653,CASE-057,P-0042,Call Made,2025-03-21 19:32:05,"Mumbai, Maharashtra"
EVT-01654,CASE-053,P-0096,Call Made,2025-10-26 13:15:54,"Kolkata, West Bengal"
EVT-01655,CASE-008,P-0004,Call Made,2024-08-08 03:05:26,"Surat, Gujarat"
EVT-01656,CASE-052,P-0041,Call Made,2024-08-20 12:02:36,"Coimbatore, Tamil Nadu"
EVT-01657,CASE-060,P-0091,Call Made,2024-11-07 01:07:57,"Nagpur, Maharashtra"
EVT-01658,CASE-016,P-0102,Location Ping,2024-06-08 17:26:12,"Jodhpur, Rajasthan"
EVT-01659,CASE-048,P-0135,Call Made,2025-12-11 17:04:16,"Kanpur, Uttar Pradesh"
EVT-01660,CASE-056,P-0350,Call Made,2025-06-20 02:23:35,"Jaipur, Rajasthan"
EVT-01661,CASE-005,P-0129,Call Made,2024-06-11 07:46:39,"Jaipur, Rajasthan"
EVT-01662,CASE-024,P-0145,Call Made,2025-07-01 01:22:26,"Pune, Maharashtra"
EVT-01663,CASE-022,P-0387,Location Ping,2025-11-09 17:05:40,"Lucknow, Uttar Pradesh"
EVT-01664,CASE-025,P-0083,Location Ping,2025-05-06 13:32:07,"Ahmedabad, Gujarat"
EVT-01665,CASE-058,P-0184,Call Made,2024-03-07 18:11:27,"Surat, Gujarat"
EVT-01666,CASE-031,P-0381,Location Ping,2024-07-04 22:54:11,"Chandigarh, Punjab"
EVT-01667,CASE-021,P-0246,Call Made,2024-10-04 08:14:11,"Jaipur, Rajasthan"
EVT-01668,CASE-043,P-0190,Call Made,2024-10-22 00:33:37,"Ahmedabad, Gujarat"
EVT-01669,CASE-018,P-0232,Location Ping,2025-06-11 06:32:40,"Bhopal, Madhya Pradesh"
EVT-01670,CASE-044,P-0079,Call Made,2025-10-13 03:24:06,"Kolkata, West Bengal"
EVT-01671,CASE-029,P-0073,Location Ping,2025-01-12 14:39:41,"Chennai, Tamil Nadu"
EVT-01672,CASE-027,P-0378,Call Made,2025-10-26 07:12:28,"Chennai, Tamil Nadu"
EVT-01673,CASE-029,P-0049,Location Ping,2024-11-14 08:19:47,"Pune, Maharashtra"
EVT-01674,CASE-056,P-0009,Call Made,2024-08-17 02:55:26,"Chennai, Tamil Nadu"
EVT-01675,CASE-034,P-0201,Location Ping,2025-09-19 00:00:20,"Warangal, Telangana"
EVT-01676,CASE-019,P-0311,Call Made,2025-09-26 13:59:16,"Lucknow, Uttar Pradesh"
EVT-01677,CASE-058,P-0371,Call Made,2025-11-24 20:20:38,"Bengaluru Urban, Karnataka"
EVT-01678,CASE-037,P-0256,Location Ping,2025-05-07 21:54:47,"Coimbatore, Tamil Nadu"
EVT-01679,CASE-056,P-0222,Location Ping,2024-11-14 03:23:57,"Warangal, Telangana"
EVT-01680,CASE-054,P-0158,Location Ping,2024-04-06 15:43:28,"Mumbai, Maharashtra"
EVT-01681,CASE-026,P-0324,Call Made,2024-04-15 03:27:34,"Patna, Bihar"
EVT-01682,CASE-010,P-0082,Call Made,2024-07-24 02:24:43,"Mysuru, Karnataka"
EVT-01683,CASE-001,P-0010,Location Ping,2024-06-10 23:17:33,"Lucknow, Uttar Pradesh"
EVT-01684,CASE-039,P-0229,Call Made,2024-07-23 12:12:50,"Warangal, Telangana"
EVT-01685,CASE-043,P-0190,Location Ping,2024-03-31 03:30:03,"Kolkata, West Bengal"
EVT-01686,CASE-048,P-0165,Call Made,2025-04-04 19:15:49,"Surat, Gujarat"
EVT-01687,CASE-046,P-0401,Call Made,2025-03-22 21:11:53,"Lucknow, Uttar Pradesh"
EVT-01688,CASE-026,P-0324,Location Ping,2025-01-19 17:00:26,"Jodhpur, Rajasthan"
EVT-01689,CASE-027,P-0309,Call Made,2025-03-18 11:22:39,"Chennai, Tamil Nadu"
EVT-01690,CASE-028,P-0373,Location Ping,2025-12-29 22:37:07,"Bhopal, Madhya Pradesh"
EVT-01691,CASE-007,P-0137,Location Ping,2025-11-07 15:45:46,"Surat, Gujarat"
EVT-01692,CASE-049,P-0035,Call Made,2025-10-26 15:00:20,"Hyderabad, Telangana"
EVT-01693,CASE-028,P-0249,Location Ping,2024-04-15 11:12:42,"Patna, Bihar"
EVT-01694,CASE-026,P-0161,Location Ping,2024-07-25 12:24:02,"Coimbatore, Tamil Nadu"
EVT-01695,CASE-032,P-0310,Location Ping,2025-09-18 01:45:03,"New Delhi, Delhi"
EVT-01696,CASE-053,P-0275,Call Made,2025-08-11 09:55:21,"Jodhpur, Rajasthan"
EVT-01697,CASE-044,P-0152,Call Made,2024-06-06 17:57:59,"Ahmedabad, Gujarat"
EVT-01698,CASE-037,P-0013,Call Made,2025-01-28 23:57:29,"Patna, Bihar"
EVT-01699,CASE-050,P-0015,Location Ping,2024-12-10 05:36:47,"Jaipur, Rajasthan"
EVT-01700,CASE-045,P-0234,Call Made,2024-06-15 13:37:12,"Jodhpur, Rajasthan"
EVT-01701,CASE-054,P-0142,Location Ping,2024-12-15 03:25:12,"Pune, Maharashtra"
EVT-01702,CASE-016,P-0102,Call Made,2024-06-29 15:00:43,"Pune, Maharashtra"
EVT-01703,CASE-037,P-0362,Call Made,2024-09-28 03:49:08,"Coimbatore, Tamil Nadu"
EVT-01704,CASE-019,P-0168,Call Made,2024-05-24 16:41:30,"New Delhi, Delhi"
EVT-01705,CASE-054,P-0314,Location Ping,2024-04-13 11:46:42,"Jaipur, Rajasthan"
EVT-01706,CASE-029,P-0390,Call Made,2024-01-31 16:41:30,"Warangal, Telangana"
EVT-01707,CASE-037,P-0072,Call Made,2025-10-31 19:29:21,"Hyderabad, Telangana"
EVT-01708,CASE-050,P-0078,Call Made,2025-07-16 11:20:33,"Jaipur, Rajasthan"
EVT-01709,CASE-038,P-0053,Location Ping,2024-04-14 01:01:06,"Pune, Maharashtra"
EVT-01710,CASE-052,P-0203,Location Ping,2024-02-21 11:38:14,"Pune, Maharashtra"
EVT-01711,CASE-002,P-0356,Location Ping,2025-06-19 12:35:50,"Chandigarh, Punjab"
EVT-01712,CASE-032,P-0080,Call Made,2025-03-14 20:51:03,"Coimbatore, Tamil Nadu"
EVT-01713,CASE-044,P-0281,Location Ping,2024-10-15 08:15:18,"Hyderabad, Telangana"
EVT-01714,CASE-014,P-0046,Call Made,2025-04-27 15:26:24,"Patna, Bihar"
EVT-01715,CASE-057,P-0388,Call Made,2025-05-07 16:03:20,"Mysuru, Karnataka"
EVT-01716,CASE-042,P-0325,Location Ping,2025-02-26 12:38:11,"Kanpur, Uttar Pradesh"
EVT-01717,CASE-021,P-0344,Location Ping,2024-04-27 07:16:45,"Jodhpur, Rajasthan"
EVT-01718,CASE-052,P-0203,Location Ping,2024-06-07 23:37:31,"Chennai, Tamil Nadu"
EVT-01719,CASE-008,P-0189,Location Ping,2024-03-01 16:25:22,"Patna, Bihar"
EVT-01720,CASE-019,P-0261,Call Made,2024-05-24 02:23:02,"Ahmedabad, Gujarat"
EVT-01721,CASE-036,P-0085,Location Ping,2025-10-08 12:43:12,"Coimbatore, Tamil Nadu"
EVT-01722,CASE-027,P-0204,Location Ping,2024-03-18 10:08:49,"Bengaluru Urban, Karnataka"
EVT-01723,CASE-004,P-0109,Call Made,2024-05-29 10:56:54,"Ahmedabad, Gujarat"
EVT-01724,CASE-037,P-0022,Location Ping,2024-03-18 01:32:04,"Jodhpur, Rajasthan"
EVT-01725,CASE-048,P-0199,Call Made,2025-01-03 20:36:45,"Pune, Maharashtra"
EVT-01726,CASE-051,P-0055,Location Ping,2024-12-14 11:27:26,"Chennai, Tamil Nadu"
EVT-01727,CASE-037,P-0013,Call Made,2025-08-28 02:17:03,"Mumbai, Maharashtra"
EVT-01728,CASE-049,P-0159,Location Ping,2025-08-28 09:40:49,"Hyderabad, Telangana"
EVT-01729,CASE-040,P-0007,Location Ping,2025-07-14 08:38:53,"Mysuru, Karnataka"
EVT-01730,CASE-019,P-0111,Location Ping,2024-06-01 16:46:31,"Lucknow, Uttar Pradesh"
EVT-01731,CASE-036,P-0093,Call Made,2024-09-20 06:44:59,"Kanpur, Uttar Pradesh"
EVT-01732,CASE-012,P-0141,Location Ping,2024-01-24 07:42:28,"Mumbai, Maharashtra"
EVT-01733,CASE-030,P-0001,Location Ping,2024-07-08 01:12:42,"Mysuru, Karnataka"
EVT-01734,CASE-005,P-0156,Call Made,2024-01-21 04:36:59,"Kanpur, Uttar Pradesh"
EVT-01735,CASE-060,P-0012,Location Ping,2024-03-10 11:56:21,"Coimbatore, Tamil Nadu"
EVT-01736,CASE-043,P-0153,Location Ping,2024-05-13 08:04:15,"Chennai, Tamil Nadu"
EVT-01737,CASE-029,P-0395,Call Made,2024-06-07 14:26:57,"New Delhi, Delhi"
EVT-01738,CASE-001,P-0018,Call Made,2025-07-31 07:04:47,"Kolkata, West Bengal"
EVT-01739,CASE-009,P-0062,Call Made,2025-05-23 19:41:15,"Jodhpur, Rajasthan"
EVT-01740,CASE-017,P-0289,Call Made,2024-05-24 04:32:26,"Bengaluru Urban, Karnataka"
EVT-01741,CASE-021,P-0246,Location Ping,2024-09-02 14:38:38,"Warangal, Telangana"
EVT-01742,CASE-046,P-0033,Call Made,2025-01-20 05:41:57,"Bengaluru Urban, Karnataka"
EVT-01743,CASE-033,P-0375,Call Made,2025-01-03 03:16:23,"Pune, Maharashtra"
EVT-01744,CASE-002,P-0355,Location Ping,2024-08-25 23:35:03,"Hyderabad, Telangana"
EVT-01745,CASE-035,P-0121,Call Made,2024-04-22 09:23:55,"Hyderabad, Telangana"
EVT-01746,CASE-009,P-0354,Location Ping,2025-10-27 12:26:30,"Mysuru, Karnataka"
EVT-01747,CASE-022,P-0230,Location Ping,2024-04-22 00:32:35,"Nagpur, Maharashtra"
EVT-01748,CASE-023,P-0084,Call Made,2024-04-21 21:40:23,"Surat, Gujarat"
EVT-01749,CASE-031,P-0192,Call Made,2025-12-08 21:09:31,"Chandigarh, Punjab"
EVT-01750,CASE-059,P-0338,Call Made,2024-04-20 05:30:26,"Pune, Maharashtra"
EVT-01751,CASE-058,P-0191,Location Ping,2025-07-30 06:09:50,"Kanpur, Uttar Pradesh"
EVT-01752,CASE-032,P-0372,Call Made,2024-10-18 21:56:04,"Bhopal, Madhya Pradesh"
EVT-01753,CASE-003,P-0331,Call Made,2025-06-07 19:46:55,"Chennai, Tamil Nadu"
EVT-01754,CASE-059,P-0239,Location Ping,2024-09-02 07:03:20,"Bengaluru Urban, Karnataka"
EVT-01755,CASE-016,P-0231,Call Made,2024-12-31 07:29:20,"Lucknow, Uttar Pradesh"
EVT-01756,CASE-008,P-0386,Location Ping,2025-04-13 02:43:48,"Ahmedabad, Gujarat"
EVT-01757,CASE-034,P-0257,Call Made,2024-07-28 23:39:33,"Jaipur, Rajasthan"
EVT-01758,CASE-030,P-0279,Location Ping,2024-03-27 22:50:19,"Jodhpur, Rajasthan"
EVT-01759,CASE-055,P-0022,Call Made,2024-03-23 03:40:17,"Bengaluru Urban, Karnataka"
